source_file,house_brand,house_partno,house_legacy_partno,house_style,house_material_codes,competitor_brand,competitor_partno,competitor_style,product_line,shaft_in,bore_in,width_in,lip_material,case_material,spring_material,material_desc,fit_type,fit_value,fit_notes,description
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102799,BV75034,O-RING,FKM,BOYD,2-034 V708-75,O-RING,O-RING,2.114,2.254,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-034 2-1/8"" ID x 2-1/4"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100034,N70035,O-RING,NBR,BOYD,2-035 N100-70,O-RING,O-RING,2.239,2.379,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-035 2-1/4"" ID x 2-3/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101254,N90035,O-RING,NBR,BOYD,2-035 N140-90,O-RING,O-RING,2.239,2.379,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-035 2-1/4"" ID x 2-3/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101643,S70035,O-RING,SILICONE,BOYD,2-035 S500-70,O-RING,O-RING,2.239,2.379,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-035 2-1/4"" ID x 2-3/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102030,V75035,O-RING,FKM,BOYD,2-035 V700-75,O-RING,O-RING,2.239,2.379,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-035 2-1/4"" ID x 2-3/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102800,BV75035,O-RING,FKM,BOYD,2-035 V708-75,O-RING,O-RING,2.239,2.379,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-035 2-1/4"" ID x 2-3/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100035,N70036,O-RING,NBR,BOYD,2-036 N100-70,O-RING,O-RING,2.364,2.504,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-036 2-3/8"" ID x 2-1/2"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101255,N90036,O-RING,NBR,BOYD,2-036 N140-90,O-RING,O-RING,2.364,2.504,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-036 2-3/8"" ID x 2-1/2"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101644,S70036,O-RING,SILICONE,BOYD,2-036 S500-70,O-RING,O-RING,2.364,2.504,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-036 2-3/8"" ID x 2-1/2"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102031,V75036,O-RING,FKM,BOYD,2-036 V700-75,O-RING,O-RING,2.364,2.504,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-036 2-3/8"" ID x 2-1/2"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102801,BV75036,O-RING,FKM,BOYD,2-036 V708-75,O-RING,O-RING,2.364,2.504,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-036 2-3/8"" ID x 2-1/2"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100036,N70037,O-RING,NBR,BOYD,2-037 N100-70,O-RING,O-RING,2.489,2.629,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-037 2-1/2"" ID x 2-5/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101256,N90037,O-RING,NBR,BOYD,2-037 N140-90,O-RING,O-RING,2.489,2.629,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-037 2-1/2"" ID x 2-5/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101645,S70037,O-RING,SILICONE,BOYD,2-037 S500-70,O-RING,O-RING,2.489,2.629,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-037 2-1/2"" ID x 2-5/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102032,V75037,O-RING,FKM,BOYD,2-037 V700-75,O-RING,O-RING,2.489,2.629,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-037 2-1/2"" ID x 2-5/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102802,BV75037,O-RING,FKM,BOYD,2-037 V708-75,O-RING,O-RING,2.489,2.629,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-037 2-1/2"" ID x 2-5/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100037,N70038,O-RING,NBR,BOYD,2-038 N100-70,O-RING,O-RING,2.614,2.754,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-038 2-5/8"" ID x 2-3/4"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101257,N90038,O-RING,NBR,BOYD,2-038 N140-90,O-RING,O-RING,2.614,2.754,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-038 2-5/8"" ID x 2-3/4"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101646,S70038,O-RING,SILICONE,BOYD,2-038 S500-70,O-RING,O-RING,2.614,2.754,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-038 2-5/8"" ID x 2-3/4"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102033,V75038,O-RING,FKM,BOYD,2-038 V700-75,O-RING,O-RING,2.614,2.754,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-038 2-5/8"" ID x 2-3/4"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102803,BV75038,O-RING,FKM,BOYD,2-038 V708-75,O-RING,O-RING,2.614,2.754,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-038 2-5/8"" ID x 2-3/4"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100038,N70039,O-RING,NBR,BOYD,2-039 N100-70,O-RING,O-RING,2.739,2.879,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-039 2-3/4"" ID x 2-7/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101258,N90039,O-RING,NBR,BOYD,2-039 N140-90,O-RING,O-RING,2.739,2.879,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-039 2-3/4"" ID x 2-7/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101647,S70039,O-RING,SILICONE,BOYD,2-039 S500-70,O-RING,O-RING,2.739,2.879,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-039 2-3/4"" ID x 2-7/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102034,V75039,O-RING,FKM,BOYD,2-039 V700-75,O-RING,O-RING,2.739,2.879,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-039 2-3/4"" ID x 2-7/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102804,BV75039,O-RING,FKM,BOYD,2-039 V708-75,O-RING,O-RING,2.739,2.879,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-039 2-3/4"" ID x 2-7/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100039,N70040,O-RING,NBR,BOYD,2-040 N100-70,O-RING,O-RING,2.864,3.004,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-040 2-7/8"" ID x 3"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101259,N90040,O-RING,NBR,BOYD,2-040 N140-90,O-RING,O-RING,2.864,3.004,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-040 2-7/8"" ID x 3"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101648,S70040,O-RING,SILICONE,BOYD,2-040 S500-70,O-RING,O-RING,2.864,3.004,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-040 2-7/8"" ID x 3"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102035,V75040,O-RING,FKM,BOYD,2-040 V700-75,O-RING,O-RING,2.864,3.004,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-040 2-7/8"" ID x 3"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102805,BV75040,O-RING,FKM,BOYD,2-040 V708-75,O-RING,O-RING,2.864,3.004,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-040 2-7/8"" ID x 3"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100040,N70041,O-RING,NBR,BOYD,2-041 N100-70,O-RING,O-RING,2.989,3.129,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-041 3"" ID x 3-1/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101260,N90041,O-RING,NBR,BOYD,2-041 N140-90,O-RING,O-RING,2.989,3.129,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-041 3"" ID x 3-1/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101649,S70041,O-RING,SILICONE,BOYD,2-041 S500-70,O-RING,O-RING,2.989,3.129,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-041 3"" ID x 3-1/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102036,V75041,O-RING,FKM,BOYD,2-041 V700-75,O-RING,O-RING,2.989,3.129,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-041 3"" ID x 3-1/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102806,BV75041,O-RING,FKM,BOYD,2-041 V708-75,O-RING,O-RING,2.989,3.129,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-041 3"" ID x 3-1/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100041,N70042,O-RING,NBR,BOYD,2-042 N100-70,O-RING,O-RING,3.239,3.379,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-042 3-1/4"" ID x 3-3/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101261,N90042,O-RING,NBR,BOYD,2-042 N140-90,O-RING,O-RING,3.239,3.379,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-042 3-1/4"" ID x 3-3/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101650,S70042,O-RING,SILICONE,BOYD,2-042 S500-70,O-RING,O-RING,3.239,3.379,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-042 3-1/4"" ID x 3-3/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102037,V75042,O-RING,FKM,BOYD,2-042 V700-75,O-RING,O-RING,3.239,3.379,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-042 3-1/4"" ID x 3-3/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102807,BV75042,O-RING,FKM,BOYD,2-042 V708-75,O-RING,O-RING,3.239,3.379,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-042 3-1/4"" ID x 3-3/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100042,N70043,O-RING,NBR,BOYD,2-043 N100-70,O-RING,O-RING,3.489,3.629,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-043 3-1/2"" ID x 3-5/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101262,N90043,O-RING,NBR,BOYD,2-043 N140-90,O-RING,O-RING,3.489,3.629,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-043 3-1/2"" ID x 3-5/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101651,S70043,O-RING,SILICONE,BOYD,2-043 S500-70,O-RING,O-RING,3.489,3.629,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-043 3-1/2"" ID x 3-5/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102038,V75043,O-RING,FKM,BOYD,2-043 V700-75,O-RING,O-RING,3.489,3.629,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-043 3-1/2"" ID x 3-5/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102808,BV75043,O-RING,FKM,BOYD,2-043 V708-75,O-RING,O-RING,3.489,3.629,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-043 3-1/2"" ID x 3-5/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100043,N70044,O-RING,NBR,BOYD,2-044 N100-70,O-RING,O-RING,3.739,3.879,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-044 3-3/4"" ID x 3-7/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101263,N90044,O-RING,NBR,BOYD,2-044 N140-90,O-RING,O-RING,3.739,3.879,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-044 3-3/4"" ID x 3-7/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101652,S70044,O-RING,SILICONE,BOYD,2-044 S500-70,O-RING,O-RING,3.739,3.879,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-044 3-3/4"" ID x 3-7/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102039,V75044,O-RING,FKM,BOYD,2-044 V700-75,O-RING,O-RING,3.739,3.879,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-044 3-3/4"" ID x 3-7/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102809,BV75044,O-RING,FKM,BOYD,2-044 V708-75,O-RING,O-RING,3.739,3.879,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-044 3-3/4"" ID x 3-7/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100044,N70045,O-RING,NBR,BOYD,2-045 N100-70,O-RING,O-RING,3.989,4.129,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-045 4"" ID x 4-1/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101264,N90045,O-RING,NBR,BOYD,2-045 N140-90,O-RING,O-RING,3.989,4.129,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-045 4"" ID x 4-1/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101653,S70045,O-RING,SILICONE,BOYD,2-045 S500-70,O-RING,O-RING,3.989,4.129,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-045 4"" ID x 4-1/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102040,V75045,O-RING,FKM,BOYD,2-045 V700-75,O-RING,O-RING,3.989,4.129,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-045 4"" ID x 4-1/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102810,BV75045,O-RING,FKM,BOYD,2-045 V708-75,O-RING,O-RING,3.989,4.129,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-045 4"" ID x 4-1/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100045,N70046,O-RING,NBR,BOYD,2-046 N100-70,O-RING,O-RING,4.239,4.379,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-046 4-1/4"" ID x 4-3/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101265,N90046,O-RING,NBR,BOYD,2-046 N140-90,O-RING,O-RING,4.239,4.379,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-046 4-1/4"" ID x 4-3/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101654,S70046,O-RING,SILICONE,BOYD,2-046 S500-70,O-RING,O-RING,4.239,4.379,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-046 4-1/4"" ID x 4-3/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102041,V75046,O-RING,FKM,BOYD,2-046 V700-75,O-RING,O-RING,4.239,4.379,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-046 4-1/4"" ID x 4-3/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102811,BV75046,O-RING,FKM,BOYD,2-046 V708-75,O-RING,O-RING,4.239,4.379,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-046 4-1/4"" ID x 4-3/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100046,N70047,O-RING,NBR,BOYD,2-047 N100-70,O-RING,O-RING,4.489,4.629,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-047 4-1/2"" ID x 4-5/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101266,N90047,O-RING,NBR,BOYD,2-047 N140-90,O-RING,O-RING,4.489,4.629,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-047 4-1/2"" ID x 4-5/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101655,S70047,O-RING,SILICONE,BOYD,2-047 S500-70,O-RING,O-RING,4.489,4.629,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-047 4-1/2"" ID x 4-5/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102042,V75047,O-RING,FKM,BOYD,2-047 V700-75,O-RING,O-RING,4.489,4.629,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-047 4-1/2"" ID x 4-5/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102812,BV75047,O-RING,FKM,BOYD,2-047 V708-75,O-RING,O-RING,4.489,4.629,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-047 4-1/2"" ID x 4-5/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100047,N70048,O-RING,NBR,BOYD,2-048 N100-70,O-RING,O-RING,4.739,4.879,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-048 4-3/4"" ID x 4-7/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101267,N90048,O-RING,NBR,BOYD,2-048 N140-90,O-RING,O-RING,4.739,4.879,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-048 4-3/4"" ID x 4-7/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101656,S70048,O-RING,SILICONE,BOYD,2-048 S500-70,O-RING,O-RING,4.739,4.879,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-048 4-3/4"" ID x 4-7/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102043,V75048,O-RING,FKM,BOYD,2-048 V700-75,O-RING,O-RING,4.739,4.879,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-048 4-3/4"" ID x 4-7/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102813,BV75048,O-RING,FKM,BOYD,2-048 V708-75,O-RING,O-RING,4.739,4.879,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-048 4-3/4"" ID x 4-7/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100048,N70049,O-RING,NBR,BOYD,2-049 N100-70,O-RING,O-RING,4.989,5.129,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-049 5"" ID x 5-1/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101268,N90049,O-RING,NBR,BOYD,2-049 N140-90,O-RING,O-RING,4.989,5.129,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-049 5"" ID x 5-1/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101657,S70049,O-RING,SILICONE,BOYD,2-049 S500-70,O-RING,O-RING,4.989,5.129,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-049 5"" ID x 5-1/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102044,V75049,O-RING,FKM,BOYD,2-049 V700-75,O-RING,O-RING,4.989,5.129,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-049 5"" ID x 5-1/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102814,BV75049,O-RING,FKM,BOYD,2-049 V708-75,O-RING,O-RING,4.989,5.129,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-049 5"" ID x 5-1/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100049,N70050,O-RING,NBR,BOYD,2-050 N100-70,O-RING,O-RING,5.239,5.379,0.07,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-050 5-1/4"" ID x 5-3/8"" OD x 1/16"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101269,N90050,O-RING,NBR,BOYD,2-050 N140-90,O-RING,O-RING,5.239,5.379,0.07,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-050 5-1/4"" ID x 5-3/8"" OD x 1/16"" NBR (BUNA) 90 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101658,S70050,O-RING,SILICONE,BOYD,2-050 S500-70,O-RING,O-RING,5.239,5.379,0.07,SILICONE,,,SILICONE,direct,0.0,direct,"AS568-050 5-1/4"" ID x 5-3/8"" OD x 1/16"" SILICONE 70 ORANGE O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102045,V75050,O-RING,FKM,BOYD,2-050 V700-75,O-RING,O-RING,5.239,5.379,0.07,FKM 75 BLACK,,,FKM 75 BLACK,direct,0.0,direct,"AS568-050 5-1/4"" ID x 5-3/8"" OD x 1/16"" FKM (Viton®) 75 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75102815,BV75050,O-RING,FKM,BOYD,2-050 V708-75,O-RING,O-RING,5.239,5.379,0.07,FKM 75 BR,,,FKM 75 BR,direct,0.0,direct,"AS568-050 5-1/4"" ID x 5-3/8"" OD x 1/16"" FKM (Viton®) 75 BROWN O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75100053,N70102,O-RING,NBR,BOYD,2-102 N100-70,O-RING,O-RING,0.049,0.255,0.103,NBR 70,,,NBR 70,direct,0.0,direct,"AS568-102 1/16"" ID x 1/4"" OD x 3/32"" NBR (BUNA) 70 BLACK O-RING"
Dichtomatik_Interchange_1-2022.xlsb,Dichtomatik,75101270,N90102,O-RING,NBR,BOYD,2-102 N140-90,O-RING,O-RING,0.049,0.255,0.103,NBR 90,,,NBR 90,direct,0.0,direct,"AS568-102 1/16"" ID x 1/4"" OD x 3/32"" NBR (BUNA) 90 BLACK O-RING"
